bin,k,q_squared,t,x_b,w,phi,D^4_sigma (nb/Gev^4),D^4_sigma_stat_plus,D^4_sigma_stat_minus,D^4_sigma_sys_plus,D^4_sigma_sys_minus,1/2 Helc_diff_d4_sigma (nb/GeV^4),1/2 Helc_diff_d4_sigma_stat_plus,1/2 Helc_diff_d4_sigma_stat_minus,1/2 Helc_diff_d4_sigma_sys_plus,1/2 Helc_diff_d4_sigma_sys_minus,link
,,3.17,-0.0442,0.363,,7.5,4.68E-02,1.50E-03,1.50E-03,1.60E-03,-1.50E-03,3.42E-03,2.00E-03,2.00E-03,2.20E-04,-1.00E-03,https://doi.org/10.1103/PhysRevLett.128.252002
,,3.17,-0.0442,0.363,,22.5,4.30E-02,1.50E-03,1.50E-03,1.40E-03,-1.50E-03,9.89E-04,1.80E-03,1.80E-03,6.10E-04,-7.40E-04,
,,3.17,-0.0442,0.363,,37.5,4.12E-02,1.40E-03,1.40E-03,1.30E-03,-1.50E-03,6.15E-03,1.70E-03,1.70E-03,4.80E-04,-5.10E-04,
,,3.17,-0.0442,0.363,,52.5,3.69E-02,1.30E-03,1.30E-03,1.50E-03,-1.20E-03,3.60E-03,1.70E-03,1.70E-03,8.40E-04,-2.50E-04,
,,3.17,-0.0442,0.363,,67.5,3.53E-02,1.20E-03,1.20E-03,1.10E-03,-1.10E-03,6.04E-03,1.60E-03,1.60E-03,2.90E-04,-6.10E-04,
,,3.17,-0.0442,0.363,,82.5,3.00E-02,1.20E-03,1.20E-03,1.20E-03,-9.40E-04,4.23E-03,1.50E-03,1.50E-03,6.20E-04,-2.30E-04,
,,3.17,-0.0442,0.363,,97.5,2.70E-02,1.10E-03,1.10E-03,1.10E-03,-8.90E-04,9.71E-03,1.40E-03,1.40E-03,4.60E-04,-8.10E-04,
,,3.17,-0.0442,0.363,,112.5,2.30E-02,9.70E-04,9.70E-04,7.50E-04,-7.90E-04,4.90E-03,1.20E-03,1.20E-03,2.20E-04,-3.60E-04,
,,3.17,-0.0442,0.363,,127.5,2.26E-02,9.60E-04,9.60E-04,1.00E-03,-8.40E-04,5.59E-03,1.20E-03,1.20E-03,5.60E-04,-2.30E-04,
,,3.17,-0.0442,0.363,,142.5,2.12E-02,9.40E-04,9.40E-04,7.70E-04,-7.20E-04,3.24E-03,1.20E-03,1.20E-03,5.30E-04,-4.60E-04,
,,3.17,-0.0442,0.363,,157.5,2.06E-02,9.20E-04,9.20E-04,8.10E-04,-6.20E-04,6.90E-04,1.20E-03,1.20E-03,4.00E-04,-4.60E-04,
,,3.17,-0.0442,0.363,,172.5,1.97E-02,8.80E-04,8.80E-04,7.40E-04,-6.50E-04,2.36E-03,1.20E-03,1.20E-03,5.20E-04,-3.40E-04,
,,3.17,-0.0442,0.363,,187.5,2.12E-02,9.30E-04,9.30E-04,6.50E-04,-8.10E-04,1.13E-04,1.10E-03,1.10E-03,1.60E-04,-7.10E-04,
,,3.17,-0.0442,0.363,,202.5,2.10E-02,9.30E-04,9.30E-04,6.70E-04,-7.20E-04,-1.08E-03,1.10E-03,1.10E-03,8.50E-04,-3.80E-04,
,,3.17,-0.0442,0.363,,217.5,2.06E-02,9.30E-04,9.30E-04,6.30E-04,-1.00E-03,-3.05E-03,1.20E-03,1.20E-03,3.90E-04,-6.30E-04,
,,3.17,-0.0442,0.363,,232.5,2.06E-02,9.40E-04,9.40E-04,6.80E-04,-7.00E-04,-4.23E-03,1.20E-03,1.20E-03,3.10E-04,-8.90E-04,
,,3.17,-0.0442,0.363,,247.5,2.46E-02,1.00E-03,1.00E-03,7.80E-04,-8.80E-04,-5.02E-03,1.30E-03,1.30E-03,8.60E-04,-4.90E-04,
,,3.17,-0.0442,0.363,,262.5,2.72E-02,1.10E-03,1.10E-03,1.00E-03,-8.80E-04,-7.07E-03,1.30E-03,1.30E-03,9.20E-04,-2.90E-04,
,,3.17,-0.0442,0.363,,277.5,2.89E-02,1.10E-03,1.10E-03,1.10E-03,-8.70E-04,-6.10E-03,1.40E-03,1.40E-03,5.20E-04,-4.40E-04,
,,3.17,-0.0442,0.363,,292.5,3.59E-02,1.30E-03,1.30E-03,1.30E-03,-1.10E-03,-8.39E-03,1.60E-03,1.60E-03,9.70E-04,-9.90E-04,
,,3.17,-0.0442,0.363,,307.5,3.93E-02,1.30E-03,1.30E-03,1.20E-03,-1.30E-03,-7.90E-03,1.60E-03,1.60E-03,7.30E-04,-1.50E-03,
,,3.17,-0.0442,0.363,,322.5,4.28E-02,1.40E-03,1.40E-03,1.40E-03,-1.60E-03,-6.59E-03,1.70E-03,1.70E-03,1.30E-03,-3.10E-04,
,,3.17,-0.0442,0.363,,337.5,4.67E-02,1.50E-03,1.50E-03,1.40E-03,-1.60E-03,-6.56E-03,1.70E-03,1.70E-03,1.20E-03,-5.40E-04,
,,3.17,-0.0442,0.363,,352.5,5.04E-02,1.50E-03,1.50E-03,1.60E-03,-1.70E-03,-2.52E-04,1.60E-03,1.60E-03,8.60E-04,-3.60E-04,
,,3.17,-0.13,0.363,,7.5,4.37E-02,1.70E-03,1.70E-03,1.50E-03,-1.70E-03,-3.22E-04,2.00E-03,2.00E-03,6.30E-04,-4.50E-04,
,,3.17,-0.13,0.363,,22.5,3.84E-02,1.60E-03,1.60E-03,1.60E-03,-1.20E-03,1.11E-05,1.80E-03,1.80E-03,7.10E-04,-7.20E-04,
,,3.17,-0.13,0.363,,37.5,3.59E-02,1.50E-03,1.50E-03,1.50E-03,-1.10E-03,8.04E-03,1.70E-03,1.70E-03,1.20E-03,-5.90E-04,
,,3.17,-0.13,0.363,,52.5,3.16E-02,1.30E-03,1.30E-03,1.30E-03,-1.10E-03,7.22E-03,1.50E-03,1.50E-03,9.70E-04,-3.30E-04,
,,3.17,-0.13,0.363,,67.5,2.43E-02,1.10E-03,1.10E-03,8.10E-04,-8.10E-04,6.56E-03,1.30E-03,1.30E-03,8.90E-04,-2.40E-04,
,,3.17,-0.13,0.363,,82.5,2.06E-02,1.00E-03,1.00E-03,6.30E-04,-8.00E-04,6.44E-03,1.10E-03,1.10E-03,5.30E-04,-5.70E-04,
,,3.17,-0.13,0.363,,97.5,1.77E-02,9.00E-04,9.00E-04,7.90E-04,-6.80E-04,3.00E-03,1.00E-03,1.00E-03,1.40E-04,-3.10E-04,
,,3.17,-0.13,0.363,,112.5,1.51E-02,8.10E-04,8.10E-04,5.70E-04,-5.10E-04,4.32E-03,9.20E-04,9.20E-04,3.80E-04,-2.90E-04,
,,3.17,-0.13,0.363,,127.5,1.30E-02,7.60E-04,7.60E-04,5.30E-04,-4.00E-04,3.52E-03,8.50E-04,8.50E-04,2.10E-04,-3.80E-04,
,,3.17,-0.13,0.363,,142.5,1.35E-02,7.70E-04,7.70E-04,4.90E-04,-4.40E-04,1.55E-03,8.40E-04,8.40E-04,5.00E-04,-1.20E-04,
,,3.17,-0.13,0.363,,157.5,1.07E-02,6.90E-04,6.90E-04,4.00E-04,-4.20E-04,1.15E-03,7.60E-04,7.60E-04,1.40E-04,-4.70E-04,
,,3.17,-0.13,0.363,,172.5,1.12E-02,7.10E-04,7.10E-04,5.50E-04,-3.40E-04,5.99E-07,8.10E-04,8.10E-04,5.00E-05,-2.80E-04,
,,3.17,-0.13,0.363,,187.5,1.15E-02,7.20E-04,7.20E-04,4.20E-04,-3.70E-04,7.79E-05,7.60E-04,7.60E-04,1.20E-04,-4.90E-04,
,,3.17,-0.13,0.363,,202.5,1.32E-02,7.60E-04,7.60E-04,5.60E-04,-4.30E-04,-5.74E-04,8.00E-04,8.00E-04,1.60E-04,-3.70E-04,
,,3.17,-0.13,0.363,,217.5,1.40E-02,7.90E-04,7.90E-04,6.10E-04,-5.50E-04,-1.84E-03,8.80E-04,8.80E-04,2.00E-04,-2.90E-04,
,,3.17,-0.13,0.363,,232.5,1.44E-02,8.40E-04,8.40E-04,4.90E-04,-5.80E-04,-2.61E-03,9.20E-04,9.20E-04,3.50E-04,-2.60E-04,
,,3.17,-0.13,0.363,,247.5,1.68E-02,8.90E-04,8.90E-04,9.40E-04,-5.20E-04,-4.33E-03,1.00E-03,1.00E-03,1.60E-04,-3.70E-04,
,,3.17,-0.13,0.363,,262.5,1.84E-02,9.60E-04,9.60E-04,5.80E-04,-8.40E-04,-4.63E-03,1.10E-03,1.10E-03,3.00E-04,-5.70E-04,
,,3.17,-0.13,0.363,,277.5,2.20E-02,1.10E-03,1.10E-03,6.70E-04,-1.00E-03,-3.64E-03,1.20E-03,1.20E-03,1.50E-04,-7.00E-04,
,,3.17,-0.13,0.363,,292.5,2.57E-02,1.20E-03,1.20E-03,1.20E-03,-7.70E-04,-5.64E-03,1.40E-03,1.40E-03,4.50E-04,-5.70E-04,
,,3.17,-0.13,0.363,,307.5,3.15E-02,1.30E-03,1.30E-03,1.10E-03,-1.10E-03,-8.14E-03,1.50E-03,1.50E-03,5.60E-04,-8.60E-04,
,,3.17,-0.13,0.363,,322.5,3.91E-02,1.40E-03,1.40E-03,1.30E-03,-1.40E-03,-5.35E-03,1.70E-03,1.70E-03,5.40E-04,-2.10E-04,
,,3.17,-0.13,0.363,,337.5,4.20E-02,1.60E-03,1.60E-03,1.30E-03,-1.30E-03,-5.40E-03,1.80E-03,1.80E-03,4.50E-04,-4.60E-04,
,,3.17,-0.13,0.363,,352.5,4.61E-02,1.70E-03,1.70E-03,1.60E-03,-1.50E-03,3.08E-04,1.90E-03,1.90E-03,3.30E-04,-1.00E-03,
,,3.18,-0.216,0.365,,7.5,3.35E-02,2.60E-03,2.60E-03,1.10E-03,-1.30E-03,9.50E-04,3.00E-03,3.00E-03,2.10E-04,-1.30E-03,
,,3.18,-0.216,0.365,,22.5,3.08E-02,2.10E-03,2.10E-03,1.50E-03,-9.60E-04,2.35E-03,2.40E-03,2.40E-03,4.40E-04,-1.30E-03,
,,3.18,-0.216,0.365,,37.5,2.47E-02,1.50E-03,1.50E-03,8.20E-04,-8.60E-04,4.69E-03,1.80E-03,1.80E-03,9.30E-04,-2.30E-04,
,,3.18,-0.216,0.365,,52.5,2.04E-02,1.20E-03,1.20E-03,6.40E-04,-8.20E-04,5.86E-03,1.40E-03,1.40E-03,3.50E-04,-6.40E-04,
,,3.18,-0.216,0.365,,67.5,1.69E-02,1.00E-03,1.00E-03,6.30E-04,-5.70E-04,3.79E-03,1.20E-03,1.20E-03,4.80E-04,-4.30E-04,
,,3.18,-0.216,0.365,,82.5,1.41E-02,9.00E-04,9.00E-04,6.90E-04,-4.60E-04,3.52E-03,1.00E-03,1.00E-03,5.80E-04,-1.30E-04,
,,3.18,-0.216,0.365,,97.5,1.21E-02,7.80E-04,7.80E-04,4.20E-04,-4.90E-04,3.47E-03,8.90E-04,8.90E-04,2.50E-04,-2.80E-04,
,,3.18,-0.216,0.365,,112.5,1.08E-02,7.20E-04,7.20E-04,4.30E-04,-3.40E-04,4.27E-03,8.00E-04,8.00E-04,1.80E-04,-3.10E-04,
,,3.18,-0.216,0.365,,127.5,9.57E-03,6.80E-04,6.80E-04,4.00E-04,-4.50E-04,1.54E-03,7.60E-04,7.60E-04,4.00E-04,-1.90E-04,
,,3.18,-0.216,0.365,,142.5,8.59E-03,6.60E-04,6.60E-04,3.50E-04,-3.10E-04,1.46E-03,7.20E-04,7.20E-04,2.10E-04,-1.70E-04,
,,3.18,-0.216,0.365,,157.5,9.05E-03,6.70E-04,6.70E-04,3.30E-04,-4.10E-04,1.02E-03,7.20E-04,7.20E-04,1.70E-04,-1.50E-04,
,,3.18,-0.216,0.365,,172.5,9.28E-03,6.90E-04,6.90E-04,4.60E-04,-3.00E-04,-1.90E-04,7.50E-04,7.50E-04,3.60E-04,-1.60E-04,
,,3.18,-0.216,0.365,,187.5,8.90E-03,6.60E-04,6.60E-04,2.70E-04,-4.10E-04,2.14E-04,6.80E-04,6.80E-04,2.80E-04,-1.90E-04,
,,3.18,-0.216,0.365,,202.5,1.02E-02,7.30E-04,7.30E-04,4.00E-04,-3.40E-04,-3.75E-04,7.70E-04,7.70E-04,2.10E-04,-4.40E-04,
,,3.18,-0.216,0.365,,217.5,9.31E-03,6.90E-04,6.90E-04,4.10E-04,-2.90E-04,-5.63E-04,7.40E-04,7.40E-04,1.60E-04,-3.80E-04,
,,3.18,-0.216,0.365,,232.5,9.57E-03,7.10E-04,7.10E-04,4.50E-04,-3.10E-04,-1.59E-03,7.90E-04,7.90E-04,1.60E-04,-2.40E-04,
,,3.18,-0.216,0.365,,247.5,1.04E-02,7.70E-04,7.70E-04,4.80E-04,-3.30E-04,-3.10E-03,8.70E-04,8.70E-04,1.50E-04,-4.80E-04,
,,3.18,-0.216,0.365,,262.5,1.40E-02,8.60E-04,8.60E-04,6.40E-04,-5.30E-04,-2.97E-03,9.70E-04,9.70E-04,3.80E-04,-1.90E-04,
,,3.18,-0.216,0.365,,277.5,1.52E-02,9.50E-04,9.50E-04,7.10E-04,-4.90E-04,-4.70E-03,1.10E-03,1.10E-03,5.50E-04,-6.30E-04,
,,3.18,-0.216,0.365,,292.5,1.95E-02,1.10E-03,1.10E-03,6.80E-04,-8.10E-04,-9.12E-03,1.30E-03,1.30E-03,4.00E-04,-4.60E-04,
,,3.18,-0.216,0.365,,307.5,2.39E-02,1.30E-03,1.30E-03,7.80E-04,-8.10E-04,-7.93E-03,1.50E-03,1.50E-03,7.70E-04,-7.20E-04,
,,3.18,-0.216,0.365,,322.5,2.90E-02,1.50E-03,1.50E-03,9.80E-04,-9.10E-04,-6.38E-03,1.70E-03,1.70E-03,7.90E-04,-3.20E-04,
,,3.18,-0.216,0.365,,337.5,3.42E-02,2.00E-03,2.00E-03,1.90E-03,-1.20E-03,-5.79E-03,2.20E-03,2.20E-03,5.40E-04,-6.90E-04,
,,3.18,-0.216,0.365,,352.5,3.62E-02,2.60E-03,2.60E-03,1.40E-03,-1.10E-03,-3.37E-03,2.70E-03,2.70E-03,6.70E-04,-1.40E-03,
,,3.18,-0.302,0.365,,7.5,2.95E-02,7.00E-03,7.00E-03,2.50E-03,-2.20E-03,6.22E-03,6.20E-03,6.20E-03,1.80E-03,-1.80E-03,
,,3.18,-0.302,0.365,,22.5,2.07E-02,3.90E-03,3.90E-03,1.20E-03,-1.20E-03,4.90E-03,3.80E-03,3.80E-03,1.80E-03,-5.20E-04,
,,3.18,-0.302,0.365,,37.5,2.16E-02,2.00E-03,2.00E-03,6.60E-04,-1.30E-03,3.15E-03,2.10E-03,2.10E-03,1.40E-03,-1.20E-04,
,,3.18,-0.302,0.365,,52.5,1.74E-02,1.30E-03,1.30E-03,5.40E-04,-6.50E-04,6.03E-03,1.50E-03,1.50E-03,2.20E-04,-9.60E-04,
,,3.18,-0.302,0.365,,67.5,1.32E-02,1.00E-03,1.00E-03,4.60E-04,-4.80E-04,3.60E-03,1.20E-03,1.20E-03,4.60E-04,-8.80E-04,
,,3.18,-0.302,0.365,,82.5,1.21E-02,9.10E-04,9.10E-04,6.20E-04,-6.50E-04,3.16E-03,1.00E-03,1.00E-03,4.20E-04,-2.10E-04,
,,3.18,-0.302,0.365,,97.5,9.61E-03,8.00E-04,8.00E-04,5.20E-04,-4.80E-04,2.98E-03,9.00E-04,9.00E-04,2.10E-04,-4.30E-04,
,,3.18,-0.302,0.365,,112.5,8.00E-03,6.90E-04,6.90E-04,2.80E-04,-4.10E-04,2.39E-03,7.80E-04,7.80E-04,2.40E-04,-1.70E-04,
,,3.18,-0.302,0.365,,127.5,6.94E-03,6.30E-04,6.30E-04,3.70E-04,-2.40E-04,1.54E-03,7.10E-04,7.10E-04,1.40E-04,-2.00E-04,
,,3.18,-0.302,0.365,,142.5,6.32E-03,6.00E-04,6.00E-04,2.30E-04,-2.80E-04,1.27E-03,7.00E-04,7.00E-04,3.60E-04,-3.60E-04,
,,3.18,-0.302,0.365,,157.5,6.26E-03,6.30E-04,6.30E-04,3.00E-04,-2.10E-04,2.59E-04,7.20E-04,7.20E-04,2.70E-04,-8.10E-05,
,,3.18,-0.302,0.365,,172.5,6.96E-03,7.10E-04,7.10E-04,5.00E-04,-2.40E-04,6.90E-04,8.30E-04,8.30E-04,4.10E-04,-1.60E-04,
,,3.18,-0.302,0.365,,187.5,5.95E-03,6.70E-04,6.70E-04,3.80E-04,-3.40E-04,-2.46E-04,7.70E-04,7.70E-04,4.60E-04,-6.10E-05,
,,3.18,-0.302,0.365,,202.5,7.89E-03,6.90E-04,6.90E-04,3.50E-04,-2.40E-04,-1.14E-03,8.00E-04,8.00E-04,2.20E-04,-5.50E-04,
,,3.18,-0.302,0.365,,217.5,8.03E-03,6.80E-04,6.80E-04,2.90E-04,-2.40E-04,-1.10E-03,7.70E-04,7.70E-04,2.70E-04,-2.90E-04,
,,3.18,-0.302,0.365,,232.5,6.96E-03,6.60E-04,6.60E-04,4.90E-04,-2.60E-04,-1.43E-03,7.40E-04,7.40E-04,2.80E-04,-1.50E-04,
,,3.18,-0.302,0.365,,247.5,8.30E-03,7.10E-04,7.10E-04,3.40E-04,-3.90E-04,-2.43E-03,8.00E-04,8.00E-04,3.00E-04,-1.40E-04,
,,3.18,-0.302,0.365,,262.5,8.90E-03,8.00E-04,8.00E-04,3.10E-04,-3.90E-04,-1.66E-03,9.00E-04,9.00E-04,4.10E-04,-3.70E-04,
,,3.18,-0.302,0.365,,277.5,1.17E-02,9.50E-04,9.50E-04,4.60E-04,-4.80E-04,-4.68E-03,1.10E-03,1.10E-03,3.90E-04,-3.30E-04,
,,3.18,-0.302,0.365,,292.5,1.45E-02,1.10E-03,1.10E-03,4.70E-04,-5.40E-04,-4.77E-03,1.30E-03,1.30E-03,3.70E-04,-5.80E-04,
,,3.18,-0.302,0.365,,307.5,1.86E-02,1.40E-03,1.40E-03,5.90E-04,-8.60E-04,-5.00E-03,1.60E-03,1.60E-03,7.00E-04,-6.90E-04,
,,3.18,-0.302,0.365,,322.5,2.05E-02,1.90E-03,1.90E-03,8.60E-04,-1.00E-03,-1.84E-03,2.00E-03,2.00E-03,4.50E-04,-9.70E-04,
,,3.18,-0.302,0.365,,337.5,2.19E-02,3.50E-03,3.50E-03,1.10E-03,-1.30E-03,-5.14E-03,3.40E-03,3.40E-03,1.90E-03,-1.30E-03,
,,3.18,-0.302,0.365,,352.5,1.75E-02,6.10E-03,6.10E-03,1.70E-03,-3.10E-03,2.91E-03,5.60E-03,5.60E-03,1.10E-03,-3.60E-03,
